Código Ámbito,Ámbito,Código área (M49),Área,Código Elemento,Elemento,Código Producto,Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1995","1995","toneladas","53014","F","Estimación FAO"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1996","1996","toneladas","43465","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1997","1997","toneladas","52638","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1998","1998","toneladas","53381","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1999","1999","toneladas","52616","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2000","2000","toneladas","52131","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2001","2001","toneladas","48221","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2002","2002","toneladas","62888","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2003","2003","toneladas","54074","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2004","2004","toneladas","52609","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2005","2005","toneladas","53511","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2006","2006","toneladas","45017","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2007","2007","toneladas","49634","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2008","2008","toneladas","50629","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2009","2009","toneladas","46433","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2010","2010","toneladas","42537","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2011","2011","toneladas","42726","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2012","2012","toneladas","36457","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2013","2013","toneladas","32292","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2014","2014","toneladas","36967","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2015","2015","toneladas","37916","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2016","2016","toneladas","34978","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2017","2017","toneladas","32517","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2018","2018","toneladas","31398","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","380","Italia","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2019","2019","toneladas","24114","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1990","1990","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1991","1991","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1992","1992","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1993","1993","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1994","1994","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1995","1995","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1996","1996","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1997","1997","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1998","1998","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","1999","1999","toneladas","27292","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2000","2000","toneladas","27292","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2001","2001","toneladas","26227","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2002","2002","toneladas","23363","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2003","2003","toneladas","24795","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2004","2004","toneladas","22773","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2005","2005","toneladas","22680","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2006","2006","toneladas","24032","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2007","2007","toneladas","22549","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2008","2008","toneladas","21146","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2009","2009","toneladas","23403","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2010","2010","toneladas","20535","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2011","2011","toneladas","18848","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2012","2012","toneladas","19066","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2013","2013","toneladas","17548","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2014","2014","toneladas","18030","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2015","2015","toneladas","18188","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2016","2016","toneladas","16736","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2017","2017","toneladas","16948","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2018","2018","toneladas","17125","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1309","Insecticidas","2019","2019","toneladas","16336","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1990","1990","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1991","1991","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1992","1992","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1993","1993","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1994","1994","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1995","1995","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1996","1996","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1997","1997","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1998","1998","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","1999","1999","toneladas","40612","F","Estimación FAO"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2000","2000","toneladas","40612","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2001","2001","toneladas","39993","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2002","2002","toneladas","34769","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2003","2003","toneladas","31521","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2004","2004","toneladas","29583","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2005","2005","toneladas","28526","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2006","2006","toneladas","28851","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2007","2007","toneladas","26199","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2008","2008","toneladas","25221","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2009","2009","toneladas","24235","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2010","2010","toneladas","22341","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2011","2011","toneladas","21023","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2012","2012","toneladas","23528","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2013","2013","toneladas","22825","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2014","2014","toneladas","22700","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2015","2015","toneladas","22856","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2016","2016","toneladas","21235","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2017","2017","toneladas","21700","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2018","2018","toneladas","21461","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
"RP","Plaguicidas Uso","392","Japón","5157","Uso Agrícola","1331","Fungicidas y bactericidas","2019","2019","toneladas","21845","Qm","Datos oficiales de cuestionarios y/o fuentes nacionales y/o COMTRADE (datos proporcionados por el país)"
